date,crypto,price_open,price_high,price_low,price_close,volume,price_change,price_change_pct,intraday_volatility
2025-09-23,SOL,220.50390625,221.3500518798828,212.8028564453125,213.71730041503906,7373425460,-6.7866058349609375,-3.07777125148364,3.876210439954649
2025-09-24,SOL,213.71072387695312,216.38018798828125,206.0406036376953,211.75625610351562,8377116522,-1.9544677734375,-0.9145389328065782,4.8381214395862955
2025-09-25,SOL,211.75344848632812,212.4007568359375,192.08314514160156,192.38076782226562,12314273479,-19.3726806640625,-9.148696657619391,9.59493781072838
2025-09-26,SOL,192.39796447753906,205.415283203125,191.12664794921875,205.35255432128906,10334548744,12.95458984375,6.733226039541777,7.426604170531302
2025-09-27,SOL,205.34518432617188,205.39913940429688,200.2690887451172,203.5833282470703,4016294139,-1.7618560791015625,-0.8579972717076318,2.4982571059621614
2025-09-28,SOL,203.58323669433594,210.89622497558594,198.3204345703125,210.7377471923828,4467879569,7.154510498046875,3.5142925391194186,6.177222943043679
2025-09-29,SOL,210.73973083496094,214.6881103515625,205.1308135986328,213.05340576171875,6886600486,2.3136749267578125,1.0978826430075246,4.5351186105549335
2025-09-30,SOL,213.0449676513672,213.50680541992188,204.56564331054688,208.7431182861328,6873718512,-4.301849365234375,-2.0192212999248325,4.1968426703260935
2025-10-01,SOL,208.7422332763672,221.67587280273438,206.62066650390625,221.67587280273438,8264703260,12.933639526367188,6.195985988730664,7.212343215134416
2025-10-02,SOL,221.69473266601562,234.86058044433594,219.85984802246094,234.85687255859375,9665302715,13.162139892578125,5.937055758743246,6.7663909924615515
2025-10-03,SOL,234.85398864746094,236.7911834716797,227.67674255371094,233.00196838378906,9289248668,-1.852020263671875,-0.7885836959115652,3.880896794838101
2025-10-04,SOL,233.0009765625,233.90084838867188,224.4738311767578,228.00320434570312,4553115834,-4.997772216796875,-2.14495762658586,4.04591317641339
2025-10-05,SOL,228.00250244140625,236.77723693847656,226.89816284179688,228.6011962890625,7132874650,0.59869384765625,0.2625821389000354,4.332879679344083
2025-10-06,SOL,228.60110473632812,237.32254028320312,227.998046875,232.5160369873047,7521265450,3.9149322509765625,1.712560512553998,4.078936284651
2025-10-07,SOL,232.5147705078125,235.08648681640625,220.45469665527344,220.4827117919922,9339230314,-12.032058715820312,-5.174750270506379,6.292843301600569
2025-10-08,SOL,220.4855499267578,229.5643310546875,218.18418884277344,229.10121154785156,7198664384,8.61566162109375,3.9075856100119717,5.161400470776605
2025-10-09,SOL,229.0968780517578,229.31578063964844,217.19894409179688,220.99107360839844,7901186012,-8.105804443359375,-3.5381557847017464,5.288957514782944
2025-10-10,SOL,220.99305725097656,224.25440979003906,174.06973266601562,188.6638641357422,16784427014,-32.329193115234375,-14.629053743764844,22.708712096339703
2025-10-11,SOL,188.63890075683594,190.87913513183594,173.75479125976562,178.05416870117188,12850012618,-10.584732055664062,-5.611107790173279,9.077843331023416
2025-10-12,SOL,178.0561981201172,198.8739776611328,173.52139282226562,197.508544921875,11797041281,19.452346801757812,10.924835533461861,14.238529804935107
2025-10-13,SOL,197.51219177246094,209.2491912841797,191.9441680908203,208.36729431152344,11469454798,10.8551025390625,5.495915184601796,8.761496208444287
2025-10-14,SOL,208.36355590820312,211.10504150390625,191.6710205078125,202.46034240722656,13600198608,-5.9032135009765625,-2.8331314827326564,9.326977028869493
2025-10-15,SOL,202.4618682861328,208.33116149902344,192.70005798339844,194.02186584472656,9867608882,-8.44000244140625,-4.168687423884811,7.720517274657403
2025-10-16,SOL,194.02186584472656,197.95574951171875,182.2513427734375,184.68894958496094,10042886154,-9.332916259765625,-4.810239412517891,8.09414272453668
2025-10-17,SOL,184.6862030029297,187.42857360839844,174.74417114257812,182.0347900390625,10401735741,-2.6514129638671875,-1.4356313144978827,6.8680834082766316
2025-10-18,SOL,182.03616333007812,188.26788330078125,182.02398681640625,187.66029357910156,4108902789,5.6241302490234375,3.0895675596202556,3.430030808248369
2025-10-19,SOL,187.66029357910156,192.2006072998047,183.458251953125,187.79820251464844,4863227045,0.137908935546875,0.07348860694856814,4.658606879454048
2025-10-20,SOL,187.79830932617188,194.34115600585938,184.046630859375,189.75067138671875,6103945646,1.952362060546875,1.0396057704417208,5.481692132065278
2025-10-21,SOL,189.7620391845703,197.37448120117188,183.31324768066406,185.66627502441406,8186574439,-4.09576416015625,-2.15836854291629,7.4099296049571235
2025-10-22,SOL,185.66732788085938,187.32662963867188,177.6731414794922,180.14813232421875,7337365275,-5.519195556640625,-2.972626158643394,5.199346739871337
2025-10-23,SOL,180.14813232421875,193.17556762695312,179.80087280273438,191.38827514648438,6358339771,11.240142822265625,6.23938903903614,7.42427615077788
2025-10-24,SOL,191.3885955810547,195.3123321533203,189.10888671875,193.5602264404297,5855077941,2.171630859375,1.1346709832850495,3.241282698029466
2025-10-25,SOL,193.56082153320312,195.08335876464844,191.60333251953125,194.04037475585938,3170047006,0.47955322265625,0.24775324823365052,1.7978980547570311
2025-10-26,SOL,194.03758239746094,200.6212158203125,192.1607666015625,200.02862548828125,4753310567,5.9910430908203125,3.087568406489643,4.360211622004165
2025-10-27,SOL,200.02748107910156,205.02005004882812,197.59854125976562,198.74171447753906,6714497027,-1.2857666015625,-0.6427949772831659,3.7102445869063554
2025-10-28,SOL,198.74099731445312,203.83175659179688,191.38519287109375,194.4427947998047,8093133805,-4.2982025146484375,-2.162715580946648,6.262705676680212
2025-10-29,SOL,194.43362426757812,201.6774444580078,190.6092071533203,194.41087341308594,8057327834,-0.0227508544921875,-0.011701090579311499,5.6925530994862665
2025-10-30,SOL,194.40017700195312,198.0394744873047,179.2217254638672,184.62442016601562,8688393422,-9.7757568359375,-5.028676921338032,9.679903235503968
2025-10-31,SOL,184.6289520263672,189.85353088378906,184.02078247070312,187.20947265625,5699604751,2.5805206298828125,1.3976792922023864,3.15917322233024
2025-11-01,SOL,187.20925903320312,187.34556579589844,184.0620880126953,186.3800506591797,2742470897,-0.8292083740234375,-0.4429312835837732,1.753907792894353
2025-11-02,SOL,186.37965393066406,188.1415252685547,182.82925415039062,187.8259735107422,3213989849,1.446319580078125,0.7760072248101592,2.850241969083334
2025-11-03,SOL,187.8260498046875,188.7412109375,163.5452880859375,166.0906982421875,10083921329,-21.7353515625,-11.572064463423306,13.414498616013429
2025-11-04,SOL,166.0955352783203,168.20030212402344,146.7495574951172,155.40318298339844,11720472283,-10.692352294921875,-6.437471228233248,12.914702729945155
2025-11-05,SOL,155.3994598388672,163.65786743164062,147.89247131347656,162.56607055664062,7278004532,7.1666107177734375,4.611734638720401,10.145077810766596
2025-11-06,SOL,162.56338500976562,162.779296875,153.79432678222656,155.06591796875,5543550041,-7.497467041015625,-4.61202689681027,5.52705647230075
2025-11-07,SOL,155.06640625,164.09254455566406,150.44387817382812,161.7081756591797,6565811742,6.6417694091796875,4.283177491372144,8.801820272942539
2025-11-08,SOL,161.70852661132812,164.70510864257812,156.08547973632812,158.10250854492188,3777278818,-3.60601806640625,-2.229949243847503,5.330349046446739
2025-11-09,SOL,158.1029815673828,166.2310333251953,155.38453674316406,164.45384216308594,4538025398,6.350860595703125,4.016913870151408,6.860399768873758
2025-11-10,SOL,164.45126342773438,170.15528869628906,163.8563995361328,167.36700439453125,5424364139,2.915740966796875,1.7730122019270187,3.8302467423269158
2025-11-11,SOL,167.36734008789062,171.6073455810547,154.26486206054688,154.56832885742188,6202061657,-12.79901123046875,-7.647257358423411,10.361928146435648
2025-11-12,SOL,154.56333923339844,161.01406860351562,151.46876525878906,153.2620391845703,5979682267,-1.301300048828125,-0.8419202478946811,6.175658077827028
2025-11-13,SOL,153.2600555419922,156.98609924316406,141.3976593017578,145.1084747314453,7354986019,-8.151580810546875,-5.318790197301865,10.171234694049245
2025-11-14,SOL,145.1084747314453,145.46722412109375,136.0413360595703,138.67660522460938,8170562276,-6.4318695068359375,-4.432456146162039,6.495752973055562
2025-11-15,SOL,138.67660522460938,143.59059143066406,138.67660522460938,139.5352020263672,3449336899,0.8585968017578125,0.6191360109855407,3.543486082671036
2025-11-16,SOL,139.5326690673828,143.15945434570312,134.96566772460938,137.26573181152344,4722106857,-2.266937255859375,-1.6246641528548635,5.8723069485159956
2025-11-17,SOL,137.26535034179688,142.46754455566406,129.01918029785156,130.8482666015625,7330608944,-6.417083740234375,-4.674947992523641,9.79734814672856
2025-11-18,SOL,130.84869384765625,141.83172607421875,129.3094024658203,140.71438598632812,7400753648,9.865692138671875,7.539771203339825,9.570079180903292
2025-11-19,SOL,140.71438598632812,142.47825622558594,130.64390563964844,136.76695251464844,6005404886,-3.9474334716796875,-2.8052806712053036,8.410192392899566
2025-11-20,SOL,136.76776123046875,144.3306121826172,131.38912963867188,133.51715087890625,8497498957,-3.2506103515625,-2.3767372678455,9.462377995745275
2025-11-21,SOL,133.5139617919922,134.7876434326172,122.27206420898438,128.50050354003906,10081815694,-5.013458251953125,-3.755006730879451,9.37398535378003
2025-11-22,SOL,128.49856567382812,129.64389038085938,125.40487670898438,127.55120086669922,3490973210,-0.9473648071289062,-0.7372571064595628,3.2988801467520026
2025-11-23,SOL,127.55113220214844,133.32691955566406,127.55113220214844,130.70506286621094,3820042054,3.1539306640625,2.472679473408372,4.5282133163364735
2025-11-24,SOL,130.70603942871094,139.48390197753906,128.54151916503906,138.37135314941406,6046925667,7.665313720703125,5.864544403767895,8.371749966816294
2025-11-25,SOL,138.37889099121094,140.3466339111328,133.5081329345703,138.89114379882812,4512057787,0.5122528076171875,0.37018132169430595,4.941867164549572
2025-11-26,SOL,138.88987731933594,144.47103881835938,135.63246154785156,143.01219177246094,5361639551,4.122314453125,2.9680452835644493,6.363730346010843
2025-11-27,SOL,143.0125274658203,144.1732177734375,140.6957550048828,140.84640502929688,3419017564,-2.1661224365234375,-1.5146382452692029,2.4315791281891674
2025-11-28,SOL,140.8464813232422,143.30421447753906,136.28543090820312,137.39019775390625,4865188881,-3.4562835693359375,-2.4539367521747164,4.983286414680004
2025-11-29,SOL,137.39244079589844,137.8857879638672,135.1521759033203,136.07882690429688,2554639872,-1.3136138916015625,-0.9561034682781309,1.9896378903463525
