date,crypto,sentiment_mean,sentiment_median,sentiment_std,post_count,negative_count,neutral_count,positive_count,sentiment_ma7,sentiment_ma30,sentiment_change,trend,is_spike
2025-11-04,Mantle,0.34,0.34,0.0,1.0,0.0,0.0,1.0,0.34,0.34,0.0,Stable,False
2025-11-05,Mantle,0.34,0.34,0.0,1.0,0.0,0.0,1.0,0.34,0.34,0.0,Stable,False
2025-11-06,Mantle,0.34,0.34,0.0,1.0,0.0,0.0,1.0,0.34,0.34,0.0,Stable,False
2025-11-07,Mantle,0.34,0.34,0.0,1.0,0.0,0.0,1.0,0.34,0.34,0.0,Stable,False
2025-11-08,Mantle,0.34,0.34,0.0,1.0,0.0,0.0,1.0,0.34,0.34,0.0,Stable,False
2025-11-09,Mantle,0.34,0.34,0.0,1.0,0.0,0.0,1.0,0.34,0.34,0.0,Stable,False
2025-11-10,Mantle,0.34,0.34,0.0,1.0,0.0,0.0,1.0,0.34,0.34,0.0,Stable,False
2025-11-11,Mantle,0.34,0.34,0.0,1.0,0.0,0.0,1.0,0.34,0.34,0.0,Stable,False
2025-11-12,Mantle,0.34,0.34,0.0,1.0,0.0,0.0,1.0,0.34,0.34,0.0,Stable,False
2025-11-13,Mantle,0.34,0.34,0.0,1.0,0.0,0.0,1.0,0.34,0.34,0.0,Stable,False
2025-09-30,Monero,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,Stable,False
2025-10-01,Monero,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-02,Monero,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-03,Monero,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-04,Monero,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-05,Monero,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-06,Monero,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-07,Monero,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-08,Monero,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-09,Monero,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-10,Monero,0.0857,0.0857,0.0,1.0,0.0,0.0,1.0,0.012242857142857142,0.0077909090909090905,0.0857,Improving,False
2025-10-11,Monero,0.0857,0.0857,0.0,1.0,0.0,0.0,1.0,0.024485714285714284,0.014283333333333334,0.0,Stable,False
2025-10-12,Monero,0.0857,0.0857,0.0,1.0,0.0,0.0,1.0,0.03672857142857143,0.019776923076923077,0.0,Stable,False
2025-10-13,Monero,0.0857,0.0857,0.0,1.0,0.0,0.0,1.0,0.04897142857142857,0.024485714285714284,0.0,Stable,False
2025-10-14,Monero,0.0857,0.0857,0.0,1.0,0.0,0.0,1.0,0.061214285714285714,0.028566666666666667,0.0,Stable,False
2025-10-15,Monero,0.0857,0.0857,0.0,1.0,0.0,0.0,1.0,0.07345714285714286,0.0321375,0.0,Stable,False
2025-10-16,Monero,0.0857,0.0857,0.0,1.0,0.0,0.0,1.0,0.0857,0.03528823529411765,0.0,Stable,False
2025-10-17,Monero,0.0857,0.0857,0.0,1.0,0.0,0.0,1.0,0.0857,0.03808888888888889,0.0,Stable,False
2025-10-18,Monero,0.0857,0.0857,0.0,1.0,0.0,0.0,1.0,0.0857,0.04059473684210526,0.0,Stable,False
2025-10-19,Monero,0.0857,0.0857,0.0,1.0,0.0,0.0,1.0,0.0857,0.04285,0.0,Stable,False
2025-10-20,Monero,0.0857,0.0857,0.0,1.0,0.0,0.0,1.0,0.0857,0.04489047619047619,0.0,Stable,False
2025-10-21,Monero,0.0857,0.0857,0.0,1.0,0.0,0.0,1.0,0.0857,0.04674545454545454,0.0,Stable,False
2025-10-22,Monero,0.0857,0.0857,0.0,1.0,0.0,0.0,1.0,0.0857,0.04843913043478261,0.0,Stable,False
2025-10-23,Monero,0.0857,0.0857,0.0,1.0,0.0,0.0,1.0,0.0857,0.04999166666666666,0.0,Stable,False
2025-10-24,Monero,0.2998,0.2998,0.0,1.0,0.0,0.0,1.0,0.1162857142857143,0.059984,0.2141,Improving,False
2025-10-25,Monero,0.2998,0.2998,0.0,1.0,0.0,0.0,1.0,0.14687142857142857,0.0692076923076923,0.0,Stable,False
2025-10-26,Monero,0.17002857142857142,0.1744,0.5390397351253022,14.0,4.0,2.0,8.0,0.1589183673469388,0.07294179894179893,-0.1297714285714286,Declining,False
2025-10-27,Monero,0.5248,0.5248,0.3396940976820174,2.0,0.0,0.0,2.0,0.2216469387755102,0.08907959183673471,0.3547714285714286,Improving,True
2025-10-28,Monero,0.22126,0.0,0.31328702175481193,5.0,0.0,3.0,2.0,0.2410126530612245,0.09363753694581281,-0.30354000000000003,Declining,False
2025-10-29,Monero,0.5853333333333334,0.8316,0.44898715274864304,3.0,0.0,0.0,3.0,0.312388843537415,0.11002739682539683,0.36407333333333336,Improving,False
2025-10-30,Monero,0.4215,0.4215,0.0,1.0,0.0,0.0,1.0,0.3603602721088435,0.12407739682539683,-0.1638333333333334,Declining,False
2025-10-31,Monero,0.5023,0.5023,0.0,1.0,0.0,0.0,1.0,0.389288843537415,0.14082073015873015,0.08079999999999998,Improving,False
2025-11-01,Monero,0.9231,0.9231,0.0,1.0,0.0,0.0,1.0,0.47833170068027214,0.17159073015873016,0.42080000000000006,Improving,True
2025-11-02,Monero,0.9231,0.9231,0.0,1.0,0.0,0.0,1.0,0.5859133333333333,0.20236073015873016,0.0,Stable,True
2025-11-03,Monero,0.9231,0.9231,0.0,1.0,0.0,0.0,1.0,0.6428133333333333,0.23313073015873015,0.0,Stable,False
2025-11-04,Monero,0.9231,0.9231,0.0,1.0,0.0,0.0,1.0,0.7430761904761906,0.26390073015873017,0.0,Stable,False
2025-11-05,Monero,0.9231,0.9231,0.0,1.0,0.0,0.0,1.0,0.7913285714285714,0.29467073015873013,0.0,Stable,False
2025-11-06,Monero,0.9231,0.9231,0.0,1.0,0.0,0.0,1.0,0.8629857142857142,0.32544073015873015,0.0,Stable,False
2025-11-07,Monero,0.4019,0.4019,0.0,1.0,0.0,0.0,1.0,0.8486428571428571,0.3388373968253969,-0.5212000000000001,Declining,True
2025-11-08,Monero,0.4019,0.4019,0.0,1.0,0.0,0.0,1.0,0.7741857142857143,0.3522340634920635,0.0,Stable,True
2025-11-09,Monero,0.4019,0.4019,0.0,1.0,0.0,0.0,1.0,0.6997285714285715,0.3627740634920635,0.0,Stable,True
2025-11-10,Monero,0.4019,0.4019,0.0,1.0,0.0,0.0,1.0,0.6252714285714286,0.37331406349206353,0.0,Stable,False
2025-11-11,Monero,0.4019,0.4019,0.0,1.0,0.0,0.0,1.0,0.5508142857142857,0.3838540634920635,0.0,Stable,False
2025-11-12,Monero,0.4019,0.4019,0.0,1.0,0.0,0.0,1.0,0.4763571428571428,0.39439406349206346,0.0,Stable,False
2025-11-13,Monero,0.4019,0.4019,0.0,1.0,0.0,0.0,1.0,0.4019,0.40493406349206346,0.0,Stable,False
2025-09-30,NEAR Protocol,,,,,,,,,,,Stable,False
2025-10-01,NEAR Protocol,0.7152,0.7152,0.0,1.0,0.0,0.0,1.0,0.7152,0.7152,,Stable,False
2025-10-02,NEAR Protocol,0.5806,0.5806,0.0,1.0,0.0,0.0,1.0,0.6478999999999999,0.6478999999999999,-0.13459999999999994,Declining,False
2025-10-03,NEAR Protocol,0.23835,0.23835,0.33707780259162723,2.0,0.0,1.0,1.0,0.5113833333333333,0.5113833333333333,-0.34225,Declining,False
2025-10-04,NEAR Protocol,0.23835,0.23835,0.33707780259162723,2.0,0.0,1.0,1.0,0.443125,0.443125,0.0,Stable,False
2025-10-05,NEAR Protocol,0.30960000000000004,0.30960000000000004,0.3286632318955073,2.0,0.0,0.0,2.0,0.41642,0.41642,0.07125000000000004,Improving,False
2025-10-06,NEAR Protocol,0.30960000000000004,0.30960000000000004,0.3286632318955073,2.0,0.0,0.0,2.0,0.3986166666666667,0.3986166666666667,0.0,Stable,False
2025-10-07,NEAR Protocol,0.30960000000000004,0.30960000000000004,0.3286632318955073,2.0,0.0,0.0,2.0,0.3859,0.3859,0.0,Stable,False
2025-10-08,NEAR Protocol,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.28372857142857144,0.33766250000000003,-0.30960000000000004,Declining,False
2025-10-09,NEAR Protocol,-0.37729999999999997,-0.37729999999999997,0.32074363594621796,2.0,2.0,0.0,0.0,0.14688571428571429,0.25822222222222224,-0.37729999999999997,Declining,False
2025-10-10,NEAR Protocol,-0.1348,-0.1348,0.59764665145887,2.0,1.0,0.0,1.0,0.09357857142857147,0.21892,0.24249999999999997,Improving,False
2025-10-11,NEAR Protocol,0.33995,0.33995,0.48076190052873363,2.0,0.0,1.0,1.0,0.10809285714285717,0.22992272727272728,0.47475,Improving,False
2025-10-12,NEAR Protocol,-0.6808,-0.6808,0.0,1.0,1.0,0.0,0.0,-0.03339285714285712,0.1540291666666667,-1.02075,Declining,True
2025-10-13,NEAR Protocol,-0.6808,-0.6808,0.0,1.0,1.0,0.0,0.0,-0.1748785714285714,0.08981153846153848,0.0,Stable,False
2025-10-14,NEAR Protocol,0.6776,0.6776,0.38989867914626236,2.0,0.0,0.0,2.0,-0.12230714285714285,0.1317964285714286,1.3584,Improving,True
2025-10-15,NEAR Protocol,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.12230714285714285,0.12301000000000002,-0.6776,Declining,False
2025-10-16,NEAR Protocol,0.1531,0.1531,0.0,1.0,0.0,0.0,1.0,-0.04653571428571428,0.124890625,0.1531,Improving,False
2025-10-17,NEAR Protocol,-0.09063333333333334,0.2023,0.6289337829480407,3.0,1.0,0.0,2.0,-0.04022619047619047,0.11221274509803922,-0.24373333333333336,Declining,False
2025-10-18,NEAR Protocol,-0.07306666666666665,0.0,0.31825408612197476,3.0,1.0,1.0,1.0,-0.09922857142857142,0.10191944444444445,0.01756666666666669,Improving,False
2025-10-19,NEAR Protocol,0.7324,0.7324,0.0,1.0,0.0,0.0,1.0,0.10265714285714288,0.1351026315789474,0.8054666666666667,Improving,False
2025-10-20,NEAR Protocol,-0.018000000000000016,-0.018000000000000016,1.1349063838044087,2.0,1.0,0.0,1.0,0.19734285714285713,0.12744750000000002,-0.7504000000000001,Declining,False
2025-10-21,NEAR Protocol,-0.018000000000000016,-0.018000000000000016,1.1349063838044087,2.0,1.0,0.0,1.0,0.09797142857142858,0.12052142857142858,0.0,Stable,False
2025-10-22,NEAR Protocol,-0.018000000000000016,-0.018000000000000016,1.1349063838044087,2.0,1.0,0.0,1.0,0.09540000000000001,0.11422500000000001,0.0,Stable,False
2025-10-23,NEAR Protocol,-0.16936666666666667,-0.3818,0.5866435402638756,3.0,2.0,0.0,1.0,0.04933333333333334,0.10189492753623189,-0.15136666666666665,Declining,False
2025-10-24,NEAR Protocol,0.27115,0.27115,0.3834640074374647,2.0,0.0,1.0,1.0,0.10101666666666667,0.10894722222222224,0.44051666666666667,Improving,False
2025-10-25,NEAR Protocol,-0.2838,-0.2838,0.8903888588701007,2.0,1.0,0.0,1.0,0.07091190476190476,0.09323733333333335,-0.55495,Declining,False
2025-10-26,NEAR Protocol,0.1098,0.0386,0.17202681961446206,4.0,0.0,2.0,2.0,-0.018030952380952387,0.09387435897435899,0.3936,Improving,False
2025-10-27,NEAR Protocol,0.2829,0.2415,0.4066019859764583,5.0,1.0,0.0,4.0,0.0249547619047619,0.10087530864197533,0.17309999999999998,Improving,False
2025-10-28,NEAR Protocol,-0.015999999999999997,-0.07655,0.5580035878020858,6.0,3.0,1.0,2.0,0.02524047619047619,0.0967011904761905,-0.2989,Declining,False
2025-10-29,NEAR Protocol,0.1517,0.1517,0.7687664925060145,2.0,1.0,0.0,1.0,0.04948333333333334,0.0985977011494253,0.1677,Improving,False
2025-10-30,NEAR Protocol,-0.0227,0.0258,0.1141578293416619,3.0,1.0,1.0,1.0,0.07043571428571428,0.09455444444444445,-0.1744,Declining,False
2025-10-31,NEAR Protocol,0.28175,0.28175,0.11235926753054241,2.0,0.0,0.0,2.0,0.07194999999999999,0.08010611111111113,0.30445,Improving,False
2025-11-01,NEAR Protocol,0.23335,0.23335,0.05635641046056783,2.0,0.0,0.0,2.0,0.14582857142857142,0.06853111111111113,-0.0484,Declining,False
2025-11-02,NEAR Protocol,0.23335,0.23335,0.05635641046056783,2.0,0.0,0.0,2.0,0.16347857142857142,0.06836444444444445,0.0,Stable,False
2025-11-03,NEAR Protocol,0.23335,0.23335,0.05635641046056783,2.0,0.0,0.0,2.0,0.1564,0.06819777777777779,0.0,Stable,False
2025-11-04,NEAR Protocol,0.23335,0.23335,0.05635641046056783,2.0,0.0,0.0,2.0,0.19202142857142857,0.06565611111111111,0.0,Stable,False
2025-11-05,NEAR Protocol,0.23335,0.23335,0.05635641046056783,2.0,0.0,0.0,2.0,0.2036857142857143,0.06311444444444446,0.0,Stable,False
2025-11-06,NEAR Protocol,-0.4503,-0.4503,0.0,1.0,1.0,0.0,0.0,0.1426,0.03778444444444445,-0.68365,Declining,False
2025-11-07,NEAR Protocol,-0.4503,-0.4503,0.0,1.0,1.0,0.0,0.0,0.03802142857142859,0.02277444444444445,0.0,Stable,False
2025-11-08,NEAR Protocol,-0.4503,-0.4503,0.0,1.0,1.0,0.0,0.0,-0.05964285714285713,0.020341111111111122,0.0,Stable,False
2025-11-09,NEAR Protocol,-0.4503,-0.4503,0.0,1.0,1.0,0.0,0.0,-0.15730714285714284,0.00982444444444445,0.0,Stable,False
2025-11-10,NEAR Protocol,-0.4503,-0.4503,0.0,1.0,1.0,0.0,0.0,-0.2549714285714285,-0.016517222222222214,0.0,Stable,False
2025-11-11,NEAR Protocol,-0.4503,-0.4503,0.0,1.0,1.0,0.0,0.0,-0.3526357142857143,-0.008833888888888882,0.0,Stable,False
2025-11-12,NEAR Protocol,-0.4503,-0.4503,0.0,1.0,1.0,0.0,0.0,-0.4503,-0.0011505555555555492,0.0,Stable,False
2025-11-13,NEAR Protocol,-0.4503,-0.4503,0.0,1.0,1.0,0.0,0.0,-0.4503,-0.03874722222222222,0.0,Stable,False
2025-09-30,Ondo,,,,,,,,,,,Stable,False
2025-10-01,Ondo,,,,,,,,,,,Stable,False
2025-10-02,Ondo,,,,,,,,,,,Stable,False
2025-10-03,Ondo,-0.1513,-0.1513,0.0,1.0,1.0,0.0,0.0,-0.1513,-0.1513,,Stable,False
2025-10-04,Ondo,0.3182,0.3182,0.0,1.0,0.0,0.0,1.0,0.08345,0.08345,0.4695,Improving,False
2025-10-05,Ondo,0.3182,0.3182,0.0,1.0,0.0,0.0,1.0,0.16169999999999998,0.16169999999999998,0.0,Stable,False
2025-10-06,Ondo,0.3182,0.3182,0.0,1.0,0.0,0.0,1.0,0.20082499999999998,0.20082499999999998,0.0,Stable,False
2025-10-07,Ondo,0.3182,0.3182,0.0,1.0,0.0,0.0,1.0,0.2243,0.2243,0.0,Stable,False
2025-10-08,Ondo,0.3182,0.3182,0.0,1.0,0.0,0.0,1.0,0.23995,0.23995,0.0,Stable,False
2025-10-09,Ondo,0.3182,0.3182,0.0,1.0,0.0,0.0,1.0,0.2511285714285714,0.2511285714285714,0.0,Stable,False
2025-10-10,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,0.16219999999999996,0.12301249999999998,-1.092,Declining,True
2025-10-11,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,0.006199999999999968,0.023366666666666647,0.0,Stable,True
2025-10-12,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,-0.14980000000000002,-0.056350000000000025,0.0,Stable,True
2025-10-13,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,-0.3058,-0.1215727272727273,0.0,Stable,True
2025-10-14,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,-0.4618000000000001,-0.17592500000000003,0.0,Stable,False
2025-10-15,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,-0.6178,-0.22191538461538465,0.0,Stable,False
2025-10-16,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,-0.7738,-0.26133571428571434,0.0,Stable,False
2025-10-17,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,-0.7738,-0.2955,0.0,Stable,False
2025-10-18,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,-0.7738,-0.32539375000000004,0.0,Stable,False
2025-10-19,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,-0.7738,-0.3517705882352941,0.0,Stable,False
2025-10-20,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,-0.7738,-0.3752166666666667,0.0,Stable,False
2025-10-21,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,-0.7738,-0.39619473684210527,0.0,Stable,False
2025-10-22,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,-0.7738,-0.415075,0.0,Stable,False
2025-10-23,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,-0.7738,-0.43215714285714285,0.0,Stable,False
2025-10-24,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,-0.7738,-0.44768636363636366,0.0,Stable,False
2025-10-25,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,-0.7738,-0.46186521739130443,0.0,Stable,False
2025-10-26,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,-0.7738,-0.4748625,0.0,Stable,False
2025-10-27,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,-0.7738,-0.48682000000000003,0.0,Stable,False
2025-10-28,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,-0.7738,-0.49785769230769233,0.0,Stable,False
2025-10-29,Ondo,-0.7738,-0.7738,0.0,1.0,1.0,0.0,0.0,-0.7738,-0.5080777777777779,0.0,Stable,False
2025-10-30,Ondo,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6632571428571429,-0.4899321428571429,0.7738,Improving,True
2025-10-31,Ondo,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5527142857142857,-0.47303793103448283,0.0,Stable,True
2025-11-01,Ondo,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.4421714285714286,-0.45727000000000007,0.0,Stable,False
2025-11-02,Ondo,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.3316285714285714,-0.45222666666666667,0.0,Stable,False
2025-11-03,Ondo,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.2210857142857143,-0.4628333333333334,0.0,Stable,False
2025-11-04,Ondo,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.11054285714285715,-0.47344,0.0,Stable,False
2025-11-05,Ondo,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.48404666666666674,0.0,Stable,False
2025-11-06,Ondo,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.49465333333333333,0.0,Stable,False
2025-11-07,Ondo,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.50526,0.0,Stable,False
2025-11-08,Ondo,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.5158666666666667,0.0,Stable,False
2025-11-09,Ondo,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.49007333333333336,0.0,Stable,False
2025-11-10,Ondo,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.4642800000000001,0.0,Stable,False
2025-11-11,Ondo,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.43848666666666675,0.0,Stable,False
2025-11-12,Ondo,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.41269333333333336,0.0,Stable,False
2025-11-13,Ondo,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.3869,0.0,Stable,False
2025-09-30,PAX Gold,,,,,,,,,,,Stable,False
2025-10-01,PAX Gold,,,,,,,,,,,Stable,False
2025-10-02,PAX Gold,,,,,,,,,,,Stable,False
2025-10-03,PAX Gold,,,,,,,,,,,Stable,False
2025-10-04,PAX Gold,,,,,,,,,,,Stable,False
2025-10-05,PAX Gold,,,,,,,,,,,Stable,False
2025-10-06,PAX Gold,,,,,,,,,,,Stable,False
2025-10-07,PAX Gold,,,,,,,,,,,Stable,False
2025-10-08,PAX Gold,,,,,,,,,,,Stable,False
2025-10-09,PAX Gold,,,,,,,,,,,Stable,False
2025-10-10,PAX Gold,,,,,,,,,,,Stable,False
2025-10-11,PAX Gold,,,,,,,,,,,Stable,False
2025-10-12,PAX Gold,,,,,,,,,,,Stable,False
2025-10-13,PAX Gold,,,,,,,,,,,Stable,False
2025-10-14,PAX Gold,,,,,,,,,,,Stable,False
2025-10-15,PAX Gold,,,,,,,,,,,Stable,False
2025-10-16,PAX Gold,,,,,,,,,,,Stable,False
2025-10-17,PAX Gold,,,,,,,,,,,Stable,False
2025-10-18,PAX Gold,,,,,,,,,,,Stable,False
2025-10-19,PAX Gold,,,,,,,,,,,Stable,False
2025-10-20,PAX Gold,,,,,,,,,,,Stable,False
2025-10-21,PAX Gold,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,,Stable,False
2025-10-22,PAX Gold,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-23,PAX Gold,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-24,PAX Gold,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-25,PAX Gold,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-26,PAX Gold,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-27,PAX Gold,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Stable,False
2025-10-28,PAX Gold,0.6192,0.6192,0.0,1.0,0.0,0.0,1.0,0.08845714285714286,0.0774,0.6192,Improving,True
2025-10-29,PAX Gold,0.6192,0.6192,0.0,1.0,0.0,0.0,1.0,0.17691428571428572,0.1376,0.0,Stable,True
2025-10-30,PAX Gold,0.6192,0.6192,0.0,1.0,0.0,0.0,1.0,0.26537142857142854,0.18575999999999998,0.0,Stable,True
2025-10-31,PAX Gold,0.6192,0.6192,0.0,1.0,0.0,0.0,1.0,0.35382857142857144,0.22516363636363634,0.0,Stable,True
2025-11-01,PAX Gold,0.6192,0.6192,0.0,1.0,0.0,0.0,1.0,0.4422857142857143,0.258,0.0,Stable,False
2025-11-02,PAX Gold,0.6192,0.6192,0.0,1.0,0.0,0.0,1.0,0.5307428571428571,0.28578461538461536,0.0,Stable,False
2025-11-03,PAX Gold,0.6908,0.6908,0.0,1.0,0.0,0.0,1.0,0.6294285714285713,0.31471428571428567,0.0716,Improving,False
2025-11-04,PAX Gold,0.6908,0.6908,0.0,1.0,0.0,0.0,1.0,0.6396571428571428,0.3397866666666667,0.0,Stable,False
2025-11-05,PAX Gold,0.6908,0.6908,0.0,1.0,0.0,0.0,1.0,0.6498857142857143,0.36172499999999996,0.0,Stable,False
2025-11-06,PAX Gold,0.6908,0.6908,0.0,1.0,0.0,0.0,1.0,0.6601142857142855,0.3810823529411764,0.0,Stable,False
2025-11-07,PAX Gold,0.6908,0.6908,0.0,1.0,0.0,0.0,1.0,0.6703428571428571,0.3982888888888889,0.0,Stable,False
2025-11-08,PAX Gold,0.6908,0.6908,0.0,1.0,0.0,0.0,1.0,0.6805714285714286,0.41368421052631577,0.0,Stable,False
2025-11-09,PAX Gold,0.6908,0.6908,0.0,1.0,0.0,0.0,1.0,0.6908,0.4275399999999999,0.0,Stable,False
2025-11-10,PAX Gold,0.6908,0.6908,0.0,1.0,0.0,0.0,1.0,0.6908,0.44007619047619045,0.0,Stable,False
2025-11-11,PAX Gold,0.6908,0.6908,0.0,1.0,0.0,0.0,1.0,0.6908,0.45147272727272725,0.0,Stable,False
2025-11-12,PAX Gold,0.6908,0.6908,0.0,1.0,0.0,0.0,1.0,0.6908,0.4618782608695652,0.0,Stable,False
2025-11-13,PAX Gold,0.6908,0.6908,0.0,1.0,0.0,0.0,1.0,0.6908,0.47141666666666665,0.0,Stable,False
2025-09-30,PayPal USD,,,,,,,,,,,Stable,False
2025-10-01,PayPal USD,,,,,,,,,,,Stable,False
2025-10-02,PayPal USD,,,,,,,,,,,Stable,False
2025-10-03,PayPal USD,,,,,,,,,,,Stable,False
2025-10-04,PayPal USD,,,,,,,,,,,Stable,False
2025-10-05,PayPal USD,,,,,,,,,,,Stable,False
2025-10-06,PayPal USD,,,,,,,,,,,Stable,False
2025-10-07,PayPal USD,,,,,,,,,,,Stable,False
2025-10-08,PayPal USD,,,,,,,,,,,Stable,False
2025-10-09,PayPal USD,,,,,,,,,,,Stable,False
2025-10-10,PayPal USD,,,,,,,,,,,Stable,False
2025-10-11,PayPal USD,,,,,,,,,,,Stable,False
2025-10-12,PayPal USD,,,,,,,,,,,Stable,False
2025-10-13,PayPal USD,,,,,,,,,,,Stable,False
2025-10-14,PayPal USD,,,,,,,,,,,Stable,False
2025-10-15,PayPal USD,-0.027700000000000016,-0.03340000000000001,0.3607330869216186,4.0,2.0,0.0,2.0,-0.027700000000000016,-0.027700000000000016,,Stable,False
2025-10-16,PayPal USD,-0.027700000000000016,-0.03340000000000001,0.3607330869216186,4.0,2.0,0.0,2.0,-0.027700000000000016,-0.027700000000000016,0.0,Stable,False
2025-10-17,PayPal USD,-0.027700000000000016,-0.03340000000000001,0.3607330869216186,4.0,2.0,0.0,2.0,-0.027700000000000016,-0.027700000000000016,0.0,Stable,False
2025-10-18,PayPal USD,-0.027700000000000016,-0.03340000000000001,0.3607330869216186,4.0,2.0,0.0,2.0,-0.027700000000000016,-0.027700000000000016,0.0,Stable,False
2025-10-19,PayPal USD,0.6124,0.6124,0.0,1.0,0.0,0.0,1.0,0.10032,0.10032,0.6401000000000001,Improving,True
2025-10-20,PayPal USD,0.6124,0.6124,0.0,1.0,0.0,0.0,1.0,0.18566666666666667,0.18566666666666667,0.0,Stable,True
2025-10-21,PayPal USD,0.6124,0.6124,0.0,1.0,0.0,0.0,1.0,0.24662857142857145,0.24662857142857145,0.0,Stable,True
2025-10-22,PayPal USD,0.6124,0.6124,0.0,1.0,0.0,0.0,1.0,0.33807142857142863,0.29235,0.0,Stable,True
2025-10-23,PayPal USD,0.6124,0.6124,0.0,1.0,0.0,0.0,1.0,0.42951428571428574,0.3279111111111111,0.0,Stable,False
2025-10-24,PayPal USD,0.6124,0.6124,0.0,1.0,0.0,0.0,1.0,0.5209571428571429,0.35636,0.0,Stable,False
2025-10-25,PayPal USD,0.6124,0.6124,0.0,1.0,0.0,0.0,1.0,0.6124,0.37963636363636366,0.0,Stable,False
2025-10-26,PayPal USD,0.6124,0.6124,0.0,1.0,0.0,0.0,1.0,0.6124,0.39903333333333335,0.0,Stable,False
2025-10-27,PayPal USD,0.6124,0.6124,0.0,1.0,0.0,0.0,1.0,0.6124,0.41544615384615385,0.0,Stable,False
2025-10-28,PayPal USD,0.6124,0.6124,0.0,1.0,0.0,0.0,1.0,0.6124,0.42951428571428574,0.0,Stable,False
2025-10-29,PayPal USD,0.6124,0.6124,0.0,1.0,0.0,0.0,1.0,0.6124,0.4417066666666667,0.0,Stable,False
